ip,rid,age_bin,gender,marital,income_bin,state,own_dog,dog_or_cat,adopt_or_shop,dog_size,msg_treat_ind,shelter_treat_bin,duration,dog_num,rating,shelter_tp
63.75.249.207,908540,2,1,2,2,1,2,1,1,1,0,0,124,2,10,0
63.75.249.207,908540,2,1,2,2,1,2,1,1,1,0,0,124,3,10,0
63.75.249.207,908540,2,1,2,2,1,2,1,1,1,0,0,124,4,10,0
63.160.189.89,500710,2,1,2,1,46,2,1,1,1,0,0,239,1,6,0
63.160.189.89,500710,2,1,2,1,46,2,1,1,1,0,0,239,2,8,0
63.160.189.89,500710,2,1,2,1,46,2,1,1,1,0,0,239,3,7,0
63.160.189.89,500710,2,1,2,1,46,2,1,1,1,0,0,239,4,8,0
128.254.167.248,624964,2,0,0,0,15,2,1,1,0,1,0,76,1,6,0
128.254.167.248,624964,2,0,0,0,15,2,1,1,0,1,0,76,2,6,0
128.254.167.248,624964,2,0,0,0,15,2,1,1,0,1,0,76,3,7,0
128.254.167.248,624964,2,0,0,0,15,2,1,1,0,1,0,76,4,8,0
63.160.189.151,533558,2,1,2,2,46,2,1,1,1,0,0,97,1,3,0
63.160.189.151,533558,2,1,2,2,46,2,1,1,1,0,0,97,2,4,0
63.160.189.151,533558,2,1,2,2,46,2,1,1,1,0,0,97,3,7,0
63.160.189.151,533558,2,1,2,2,46,2,1,1,1,0,0,97,4,7,0
136.175.103.108,716913,4,1,0,3,0,2,1,1,1,1,1,89,1,4,1
136.175.103.108,716913,4,1,0,3,0,2,1,1,1,1,1,89,2,5,2
136.175.103.108,716913,4,1,0,3,0,2,1,1,1,1,1,89,3,7,1
136.175.103.108,716913,4,1,0,3,0,2,1,1,1,1,1,89,4,6,1
192.126.132.38,474715,1,1,0,4,33,2,1,1,1,0,1,82,1,7,1
192.126.132.38,474715,1,1,0,4,33,2,1,1,1,0,1,82,2,7,2
192.126.132.38,474715,1,1,0,4,33,2,1,1,1,0,1,82,3,7,1
192.126.132.38,474715,1,1,0,4,33,2,1,1,1,0,1,82,4,8,1
45.32.169.48,126083,4,0,0,2,14,2,1,0,1,1,0,186,1,3,0
45.32.169.48,126083,4,0,0,2,14,2,1,0,1,1,0,186,2,4,0
45.32.169.48,126083,4,0,0,2,14,2,1,0,1,1,0,186,3,3,0
45.32.169.48,126083,4,0,0,2,14,2,1,0,1,1,0,186,4,4,0
208.195.167.42,961885,2,0,0,2,6,2,1,1,0,0,1,150,1,7,2
208.195.167.42,961885,2,0,0,2,6,2,1,1,0,0,1,150,2,5,2
208.195.167.42,961885,2,0,0,2,6,2,1,1,0,0,1,150,3,10,1
208.195.167.42,961885,2,0,0,2,6,2,1,1,0,0,1,150,4,7,1
155.193.141.253,760645,2,1,0,1,47,2,1,1,1,1,0,95,1,10,0
155.193.141.253,760645,2,1,0,1,47,2,1,1,1,1,0,95,2,10,0
155.193.141.253,760645,2,1,0,1,47,2,1,1,1,1,0,95,3,10,0
155.193.141.253,760645,2,1,0,1,47,2,1,1,1,1,0,95,4,10,0
128.254.164.129,778527,2,1,0,1,1,2,1,0,0,1,1,202,1,1,1
128.254.164.129,778527,2,1,0,1,1,2,1,0,0,1,1,202,2,7,2
128.254.164.129,778527,2,1,0,1,1,2,1,0,0,1,1,202,3,10,1
128.254.164.129,778527,2,1,0,1,1,2,1,0,0,1,1,202,4,10,2
208.195.163.243,767492,2,0,0,2,15,2,1,0,0,0,1,108,1,8,1
208.195.163.243,767492,2,0,0,2,15,2,1,0,0,0,1,108,2,8,1
208.195.163.243,767492,2,0,0,2,15,2,1,0,0,0,1,108,3,8,2
208.195.163.243,767492,2,0,0,2,15,2,1,0,0,0,1,108,4,7,2
63.160.189.121,270766,2,1,2,2,46,2,1,1,1,1,0,290,1,7,0
63.160.189.121,270766,2,1,2,2,46,2,1,1,1,1,0,290,2,8,0
63.160.189.121,270766,2,1,2,2,46,2,1,1,1,1,0,290,3,7,0
63.160.189.121,270766,2,1,2,2,46,2,1,1,1,1,0,290,4,8,0
208.194.198.186,847206,2,1,2,2,46,2,1,1,1,0,1,202,1,7,1
208.194.198.186,847206,2,1,2,2,46,2,1,1,1,0,1,202,2,7,1
208.194.198.186,847206,2,1,2,2,46,2,1,1,1,0,1,202,3,7,2
208.194.198.186,847206,2,1,2,2,46,2,1,1,1,0,1,202,4,8,1
208.200.4.249,321182,3,0,0,1,38,1,0,0,0,1,1,170,1,5,1
208.200.4.249,321182,3,0,0,1,38,1,0,0,0,1,1,170,2,8,2
208.200.4.249,321182,3,0,0,1,38,1,0,0,0,1,1,170,3,7,1
208.200.4.249,321182,3,0,0,1,38,1,0,0,0,1,1,170,4,6,1
202.182.74.208,667741,2,1,0,2,1,2,1,1,0,0,0,97,1,3,0
202.182.74.208,667741,2,1,0,2,1,2,1,1,0,0,0,97,2,3,0
202.182.74.208,667741,2,1,0,2,1,2,1,1,0,0,0,97,3,7,0
202.182.74.208,667741,2,1,0,2,1,2,1,1,0,0,0,97,4,5,0
68.40.215.180,150725,3,0,2,1,23,2,1,0,0,1,0,142,1,8,0
68.40.215.180,150725,3,0,2,1,23,2,1,0,0,1,0,142,2,10,0
68.40.215.180,150725,3,0,2,1,23,2,1,0,0,1,0,142,3,9,0
68.40.215.180,150725,3,0,2,1,23,2,1,0,0,1,0,142,4,8,0
206.82.8.50,218944,2,1,2,1,34,2,1,1,1,0,0,249,1,6,0
206.82.8.50,218944,2,1,2,1,34,2,1,1,1,0,0,249,2,5,0
206.82.8.50,218944,2,1,2,1,34,2,1,1,1,0,0,249,3,7,0
206.82.8.50,218944,2,1,2,1,34,2,1,1,1,0,0,249,4,5,0
208.194.194.3,489920,2,0,2,2,46,2,1,0,0,1,1,111,1,9,2
208.194.194.3,489920,2,0,2,2,46,2,1,0,0,1,1,111,2,7,2
208.194.194.3,489920,2,0,2,2,46,2,1,0,0,1,1,111,3,7,1
208.194.194.3,489920,2,0,2,2,46,2,1,0,0,1,1,111,4,7,2
208.195.163.140,525137,2,1,0,2,15,2,1,1,0,0,1,151,1,3,1
208.195.163.140,525137,2,1,0,2,15,2,1,1,0,0,1,151,2,5,2
208.195.163.140,525137,2,1,0,2,15,2,1,1,0,0,1,151,3,3,2
208.195.163.140,525137,2,1,0,2,15,2,1,1,0,0,1,151,4,4,1
154.27.73.182,267019,2,1,0,1,3,2,1,1,0,1,0,83,1,7,0
154.27.73.182,267019,2,1,0,1,3,2,1,1,0,1,0,83,2,8,0
154.27.73.182,267019,2,1,0,1,3,2,1,1,0,1,0,83,3,9,0
154.27.73.182,267019,2,1,0,1,3,2,1,1,0,1,0,83,4,10,0
208.195.171.159,715289,2,0,0,3,15,2,1,1,0,1,1,279,1,7,1
208.195.171.159,715289,2,0,0,3,15,2,1,1,0,1,1,279,2,7,1
208.195.171.159,715289,2,0,0,3,15,2,1,1,0,1,1,279,3,8,1
208.195.171.159,715289,2,0,0,3,15,2,1,1,0,1,1,279,4,8,2
128.254.167.148,322690,1,1,0,0,15,2,1,1,0,1,0,66,1,3,0
128.254.167.148,322690,1,1,0,0,15,2,1,1,0,1,0,66,2,1,0
128.254.167.148,322690,1,1,0,0,15,2,1,1,0,1,0,66,3,3,0
128.254.167.148,322690,1,1,0,0,15,2,1,1,0,1,0,66,4,2,0
74.140.160.90,422369,2,0,1,1,35,1,0,0,0,1,0,105,1,5,0
74.140.160.90,422369,2,0,1,1,35,1,0,0,0,1,0,105,2,7,0
74.140.160.90,422369,2,0,1,1,35,1,0,0,0,1,0,105,3,6,0
74.140.160.90,422369,2,0,1,1,35,1,0,0,0,1,0,105,4,8,0
208.221.40.169,405898,2,1,0,1,42,2,1,0,1,1,1,157,1,8,1
208.221.40.169,405898,2,1,0,1,42,2,1,0,1,1,1,157,2,9,1
208.221.40.169,405898,2,1,0,1,42,2,1,0,1,1,1,157,3,9,2
208.221.40.169,405898,2,1,0,1,42,2,1,0,1,1,1,157,4,8,1
208.207.180.94,999024,3,1,0,2,43,2,2,0,2,0,1,172,1,8,1
208.207.180.94,999024,3,1,0,2,43,2,2,0,2,0,1,172,2,7,1
208.207.180.94,999024,3,1,0,2,43,2,2,0,2,0,1,172,3,6,1
208.207.180.94,999024,3,1,0,2,43,2,2,0,2,0,1,172,4,8,2
67.171.139.24,258897,2,0,2,3,37,2,1,0,2,0,0,211,1,3,0
67.171.139.24,258897,2,0,2,3,37,2,1,0,2,0,0,211,2,8,0
67.171.139.24,258897,2,0,2,3,37,2,1,0,2,0,0,211,3,4,0
67.171.139.24,258897,2,0,2,3,37,2,1,0,2,0,0,211,4,1,0
208.195.166.7,178124,2,1,0,2,6,2,1,1,1,0,1,177,1,8,2
208.195.166.7,178124,2,1,0,2,6,2,1,1,1,0,1,177,2,6,2
208.195.166.7,178124,2,1,0,2,6,2,1,1,1,0,1,177,3,8,2
208.195.166.7,178124,2,1,0,2,6,2,1,1,1,0,1,177,4,9,1
208.195.174.121,579244,2,0,2,1,4,2,1,1,1,1,1,111,1,4,2
208.195.174.121,579244,2,0,2,1,4,2,1,1,1,1,1,111,2,3,2
208.195.174.121,579244,2,0,2,1,4,2,1,1,1,1,1,111,3,4,2
208.195.174.121,579244,2,0,2,1,4,2,1,1,1,1,1,111,4,3,1
208.195.170.127,260092,2,1,0,2,15,2,1,1,0,1,1,312,1,4,1
208.195.170.127,260092,2,1,0,2,15,2,1,1,0,1,1,312,2,6,1
208.195.170.127,260092,2,1,0,2,15,2,1,1,0,1,1,312,3,7,2
208.195.170.127,260092,2,1,0,2,15,2,1,1,0,1,1,312,4,5,2
128.254.166.200,559873,2,1,0,1,15,2,1,1,0,1,0,249,1,7,0
128.254.166.200,559873,2,1,0,1,15,2,1,1,0,1,0,249,2,7,0
128.254.166.200,559873,2,1,0,1,15,2,1,1,0,1,0,249,3,7,0
128.254.166.200,559873,2,1,0,1,15,2,1,1,0,1,0,249,4,5,0
208.195.165.64,710942,2,0,0,2,6,2,1,1,0,0,1,264,1,4,2
208.195.165.64,710942,2,0,0,2,6,2,1,1,0,0,1,264,2,7,2
208.195.165.64,710942,2,0,0,2,6,2,1,1,0,0,1,264,3,7,2
208.195.165.64,710942,2,0,0,2,6,2,1,1,0,0,1,264,4,7,2
128.254.167.201,730743,2,1,0,2,15,2,1,1,1,1,1,116,1,3,2
128.254.167.201,730743,2,1,0,2,15,2,1,1,1,1,1,116,2,1,1
128.254.167.201,730743,2,1,0,2,15,2,1,1,1,1,1,116,3,4,2
128.254.167.201,730743,2,1,0,2,15,2,1,1,1,1,1,116,4,3,2
63.75.250.64,308834,1,0,2,1,19,2,1,0,1,1,0,281,1,3,0
63.75.250.64,308834,1,0,2,1,19,2,1,0,1,1,0,281,2,4,0
63.75.250.64,308834,1,0,2,1,19,2,1,0,1,1,0,281,3,4,0
63.75.250.64,308834,1,0,2,1,19,2,1,0,1,1,0,281,4,5,0
128.254.166.221,372713,2,0,0,0,15,2,1,1,1,0,1,117,1,8,1
128.254.166.221,372713,2,0,0,0,15,2,1,1,1,0,1,117,2,7,1
128.254.166.221,372713,2,0,0,0,15,2,1,1,1,0,1,117,3,7,1
128.254.166.221,372713,2,0,0,0,15,2,1,1,1,0,1,117,4,6,1
208.200.4.200,673920,4,0,0,1,33,2,1,1,1,1,0,124,1,3,0
208.200.4.200,673920,4,0,0,1,33,2,1,1,1,1,0,124,2,5,0
208.200.4.200,673920,4,0,0,1,33,2,1,1,1,1,0,124,3,7,0
208.200.4.200,673920,4,0,0,1,33,2,1,1,1,1,0,124,4,5,0
208.195.169.11,576094,2,1,0,2,15,2,1,1,0,1,0,131,1,5,0
208.195.169.11,576094,2,1,0,2,15,2,1,1,0,1,0,131,2,6,0
208.195.169.11,576094,2,1,0,2,15,2,1,1,0,1,0,131,3,5,0
208.195.169.11,576094,2,1,0,2,15,2,1,1,0,1,0,131,4,5,0
160.202.94.192,358793,2,0,0,3,9,2,1,0,0,0,1,170,1,8,2
160.202.94.192,358793,2,0,0,3,9,2,1,0,0,0,1,170,2,9,2
160.202.94.192,358793,2,0,0,3,9,2,1,0,0,0,1,170,3,8,1
160.202.94.192,358793,2,0,0,3,9,2,1,0,0,0,1,170,4,9,1
128.254.166.136,316680,4,0,0,3,15,2,1,1,1,1,1,386,1,7,2
128.254.166.136,316680,4,0,0,3,15,2,1,1,1,1,1,386,2,6,2
128.254.166.136,316680,4,0,0,3,15,2,1,1,1,1,1,386,3,10,1
128.254.166.136,316680,4,0,0,3,15,2,1,1,1,1,1,386,4,10,1
45.196.150.54,925392,2,0,0,2,42,2,1,1,2,1,1,307,1,10,2
45.196.150.54,925392,2,0,0,2,42,2,1,1,2,1,1,307,2,3,2
45.196.150.54,925392,2,0,0,2,42,2,1,1,2,1,1,307,3,8,2
45.196.150.54,925392,2,0,0,2,42,2,1,1,2,1,1,307,4,3,2
209.166.197.121,547721,1,1,0,3,33,2,1,1,1,1,1,104,1,5,2
209.166.197.121,547721,1,1,0,3,33,2,1,1,1,1,1,104,2,8,2
209.166.197.121,547721,1,1,0,3,33,2,1,1,1,1,1,104,3,8,1
209.166.197.121,547721,1,1,0,3,33,2,1,1,1,1,1,104,4,7,2
149.46.192.211,583670,3,0,0,3,9,2,1,1,1,0,0,130,1,3,0
149.46.192.211,583670,3,0,0,3,9,2,1,1,1,0,0,130,2,4,0
149.46.192.211,583670,3,0,0,3,9,2,1,1,1,0,0,130,3,5,0
149.46.192.211,583670,3,0,0,3,9,2,1,1,1,0,0,130,4,5,0
202.182.70.49,364814,2,0,0,3,21,2,1,1,1,0,0,187,1,7,0
202.182.70.49,364814,2,0,0,3,21,2,1,1,1,0,0,187,2,4,0
202.182.70.49,364814,2,0,0,3,21,2,1,1,1,0,0,187,3,10,0
202.182.70.49,364814,2,0,0,3,21,2,1,1,1,0,0,187,4,6,0
155.193.156.181,890985,6,1,0,4,0,2,1,1,1,0,0,362,1,7,0
155.193.156.181,890985,6,1,0,4,0,2,1,1,1,0,0,362,2,8,0
155.193.156.181,890985,6,1,0,4,0,2,1,1,1,0,0,362,3,8,0
155.193.156.181,890985,6,1,0,4,0,2,1,1,1,0,0,362,4,8,0
128.254.167.221,999593,2,1,0,2,15,2,1,1,1,1,0,132,1,8,0
128.254.167.221,999593,2,1,0,2,15,2,1,1,1,1,0,132,2,8,0
128.254.167.221,999593,2,1,0,2,15,2,1,1,1,1,0,132,3,7,0
128.254.167.221,999593,2,1,0,2,15,2,1,1,1,1,0,132,4,8,0
128.254.166.122,959912,2,1,0,2,1,2,1,0,1,1,1,227,1,5,2
128.254.166.122,959912,2,1,0,2,1,2,1,0,1,1,1,227,2,4,2
128.254.166.122,959912,2,1,0,2,1,2,1,0,1,1,1,227,3,6,1
128.254.166.122,959912,2,1,0,2,1,2,1,0,1,1,1,227,4,6,2
202.182.69.63,985493,5,1,0,3,10,2,1,1,1,0,0,427,1,2,0
202.182.69.63,985493,5,1,0,3,10,2,1,1,1,0,0,427,2,4,0
202.182.69.63,985493,5,1,0,3,10,2,1,1,1,0,0,427,3,2,0
202.182.69.63,985493,5,1,0,3,10,2,1,1,1,0,0,427,4,4,0
208.221.33.193,870509,3,1,0,1,43,2,1,1,1,0,1,235,1,5,1
208.221.33.193,870509,3,1,0,1,43,2,1,1,1,0,1,235,2,8,1
208.221.33.193,870509,3,1,0,1,43,2,1,1,1,0,1,235,3,5,2
208.221.33.193,870509,3,1,0,1,43,2,1,1,1,0,1,235,4,7,2
63.160.189.90,709119,2,1,2,3,46,2,1,1,1,0,1,80,1,9,2
63.160.189.90,709119,2,1,2,3,46,2,1,1,1,0,1,80,2,7,2
63.160.189.90,709119,2,1,2,3,46,2,1,1,1,0,1,80,3,5,2
63.160.189.90,709119,2,1,2,3,46,2,1,1,1,0,1,80,4,6,1
208.195.164.55,237797,2,0,0,2,15,2,1,1,1,1,0,68,1,7,0
208.195.164.55,237797,2,0,0,2,15,2,1,1,1,1,0,68,2,9,0
208.195.164.55,237797,2,0,0,2,15,2,1,1,1,1,0,68,3,8,0
208.195.164.55,237797,2,0,0,2,15,2,1,1,1,1,0,68,4,8,0
128.254.164.140,967851,3,1,0,1,15,2,1,1,1,0,0,88,1,4,0
128.254.164.140,967851,3,1,0,1,15,2,1,1,1,0,0,88,2,2,0
128.254.164.140,967851,3,1,0,1,15,2,1,1,1,0,0,88,3,3,0
128.254.164.140,967851,3,1,0,1,15,2,1,1,1,0,0,88,4,3,0
208.195.172.159,119896,2,0,0,2,15,2,1,1,1,0,1,175,1,5,2
208.195.172.159,119896,2,0,0,2,15,2,1,1,1,0,1,175,2,6,2
208.195.172.159,119896,2,0,0,2,15,2,1,1,1,0,1,175,3,8,2
208.195.172.159,119896,2,0,0,2,15,2,1,1,1,0,1,175,4,7,2
208.195.172.219,628313,2,0,0,2,6,2,1,1,1,1,1,89,1,8,1
208.195.172.219,628313,2,0,0,2,6,2,1,1,1,1,1,89,2,6,2
208.195.172.219,628313,2,0,0,2,6,2,1,1,1,1,1,89,3,9,2
208.195.172.219,628313,2,0,0,2,6,2,1,1,1,1,1,89,4,9,1
154.37.78.35,350823,2,0,0,2,19,2,1,0,1,0,1,156,1,6,2
154.37.78.35,350823,2,0,0,2,19,2,1,0,1,0,1,156,2,4,1
154.37.78.35,350823,2,0,0,2,19,2,1,0,1,0,1,156,3,5,1
154.37.78.35,350823,2,0,0,2,19,2,1,0,1,0,1,156,4,6,2
202.182.69.132,179984,2,1,2,2,23,2,1,1,1,1,0,382,1,9,0
202.182.69.132,179984,2,1,2,2,23,2,1,1,1,1,0,382,2,8,0
202.182.69.132,179984,2,1,2,2,23,2,1,1,1,1,0,382,3,7,0
202.182.69.132,179984,2,1,2,2,23,2,1,1,1,1,0,382,4,9,0
63.160.189.1,102165,2,1,2,2,46,2,1,0,0,0,1,151,1,5,1
63.160.189.1,102165,2,1,2,2,46,2,1,0,0,0,1,151,2,5,1
63.160.189.1,102165,2,1,2,2,46,2,1,0,0,0,1,151,3,5,2
63.160.189.1,102165,2,1,2,2,46,2,1,0,0,0,1,151,4,5,1
128.254.166.191,980131,2,1,0,2,15,2,1,1,1,0,0,89,1,7,0
128.254.166.191,980131,2,1,0,2,15,2,1,1,1,0,0,89,2,8,0
128.254.166.191,980131,2,1,0,2,15,2,1,1,1,0,0,89,3,8,0
128.254.166.191,980131,2,1,0,2,15,2,1,1,1,0,0,89,4,8,0
63.75.249.5,360410,4,0,0,1,35,2,1,0,0,0,0,382,1,3,0
63.75.249.5,360410,4,0,0,1,35,2,1,0,0,0,0,382,2,5,0
63.75.249.5,360410,4,0,0,1,35,2,1,0,0,0,0,382,3,5,0
63.75.249.5,360410,4,0,0,1,35,2,1,0,0,0,0,382,4,5,0
208.207.178.101,746477,5,1,0,1,20,2,1,1,2,0,1,122,1,5,2
208.207.178.101,746477,5,1,0,1,20,2,1,1,2,0,1,122,2,6,2
208.207.178.101,746477,5,1,0,1,20,2,1,1,2,0,1,122,3,5,2
208.207.178.101,746477,5,1,0,1,20,2,1,1,2,0,1,122,4,9,2
128.254.164.33,993451,2,1,0,0,43,2,1,1,0,1,0,67,1,5,0
128.254.164.33,993451,2,1,0,0,43,2,1,1,0,1,0,67,2,4,0
128.254.164.33,993451,2,1,0,0,43,2,1,1,0,1,0,67,3,5,0
128.254.164.33,993451,2,1,0,0,43,2,1,1,0,1,0,67,4,4,0
96.87.59.157,341324,1,3,1,3,2,2,1,1,1,1,0,43,1,4,0
96.87.59.157,341324,1,3,1,3,2,2,1,1,1,1,0,43,2,4,0
96.87.59.157,341324,1,3,1,3,2,2,1,1,1,1,0,43,3,3,0
96.87.59.157,341324,1,3,1,3,2,2,1,1,1,1,0,43,4,3,0
208.195.167.148,356746,2,0,0,2,15,2,1,1,1,1,1,177,1,7,1
208.195.167.148,356746,2,0,0,2,15,2,1,1,1,1,1,177,2,8,1
208.195.167.148,356746,2,0,0,2,15,2,1,1,1,1,1,177,3,8,2
208.195.167.148,356746,2,0,0,2,15,2,1,1,1,1,1,177,4,6,1
128.254.165.72,584400,1,1,0,0,15,2,1,1,1,0,1,120,1,4,1
128.254.165.72,584400,1,1,0,0,15,2,1,1,1,0,1,120,2,4,2
128.254.165.72,584400,1,1,0,0,15,2,1,1,1,0,1,120,3,3,1
128.254.165.72,584400,1,1,0,0,15,2,1,1,1,0,1,120,4,3,2
136.175.103.96,911539,2,1,0,0,43,2,1,1,0,0,0,76,1,5,0
136.175.103.96,911539,2,1,0,0,43,2,1,1,0,0,0,76,2,4,0
136.175.103.96,911539,2,1,0,0,43,2,1,1,0,0,0,76,3,5,0
136.175.103.96,911539,2,1,0,0,43,2,1,1,0,0,0,76,4,4,0
59.152.105.237,184250,2,1,0,2,43,2,0,1,0,0,0,147,1,6,0
59.152.105.237,184250,2,1,0,2,43,2,0,1,0,0,0,147,2,3,0
59.152.105.237,184250,2,1,0,2,43,2,0,1,0,0,0,147,3,5,0
59.152.105.237,184250,2,1,0,2,43,2,0,1,0,0,0,147,4,6,0
208.221.43.49,701859,1,1,2,0,1,2,1,1,1,1,1,106,1,10,1
208.221.43.49,701859,1,1,2,0,1,2,1,1,1,1,1,106,2,10,1
208.221.43.49,701859,1,1,2,0,1,2,1,1,1,1,1,106,3,10,2
208.221.43.49,701859,1,1,2,0,1,2,1,1,1,1,1,106,4,10,1
208.195.175.104,327306,2,0,2,2,46,2,1,0,1,1,1,157,1,7,1
208.195.175.104,327306,2,0,2,2,46,2,1,0,1,1,1,157,2,6,1
208.195.175.104,327306,2,0,2,2,46,2,1,0,1,1,1,157,3,5,1
208.195.175.104,327306,2,0,2,2,46,2,1,0,1,1,1,157,4,5,1
208.195.165.0,408340,2,1,0,2,15,2,1,1,0,0,0,115,1,4,0
208.195.165.0,408340,2,1,0,2,15,2,1,1,0,0,0,115,2,5,0
208.195.165.0,408340,2,1,0,2,15,2,1,1,0,0,0,115,3,7,0
208.195.165.0,408340,2,1,0,2,15,2,1,1,0,0,0,115,4,7,0
208.221.45.130,832005,1,0,0,1,6,2,1,1,0,0,0,188,1,6,0
208.221.45.130,832005,1,0,0,1,6,2,1,1,0,0,0,188,2,7,0
208.221.45.130,832005,1,0,0,1,6,2,1,1,0,0,0,188,3,6,0
208.221.45.130,832005,1,0,0,1,6,2,1,1,0,0,0,188,4,7,0
68.105.220.3,390371,4,1,0,1,28,2,1,0,1,1,1,114,1,10,1
68.105.220.3,390371,4,1,0,1,28,2,1,0,1,1,1,114,2,10,2
68.105.220.3,390371,4,1,0,1,28,2,1,0,1,1,1,114,3,10,2
68.105.220.3,390371,4,1,0,1,28,2,1,0,1,1,1,114,4,10,1
208.195.160.22,738534,2,0,2,1,5,2,1,1,1,0,1,150,1,4,1
208.195.160.22,738534,2,0,2,1,5,2,1,1,1,0,1,150,2,3,2
208.195.160.22,738534,2,0,2,1,5,2,1,1,1,0,1,150,3,6,2
208.195.160.22,738534,2,0,2,1,5,2,1,1,1,0,1,150,4,6,2
208.221.45.152,775883,3,0,0,1,46,2,1,0,1,0,1,86,1,5,2
208.221.45.152,775883,3,0,0,1,46,2,1,0,1,0,1,86,2,6,2
208.221.45.152,775883,3,0,0,1,46,2,1,0,1,0,1,86,3,5,2
208.221.45.152,775883,3,0,0,1,46,2,1,0,1,0,1,86,4,6,1
122.178.71.245,417682,2,1,2,2,46,2,1,1,1,0,1,138,1,8,2
122.178.71.245,417682,2,1,2,2,46,2,1,1,1,0,1,138,2,8,1
122.178.71.245,417682,2,1,2,2,46,2,1,1,1,0,1,138,3,6,1
122.178.71.245,417682,2,1,2,2,46,2,1,1,1,0,1,138,4,7,2
208.200.7.30,200034,3,1,0,1,38,2,1,0,1,0,0,239,1,5,0
208.200.7.30,200034,3,1,0,1,38,2,1,0,1,0,0,239,2,8,0
208.200.7.30,200034,3,1,0,1,38,2,1,0,1,0,0,239,3,6,0
208.200.7.30,200034,3,1,0,1,38,2,1,0,1,0,0,239,4,6,0
208.195.171.10,740855,2,0,0,2,6,2,1,0,1,0,0,82,1,8,0
208.195.171.10,740855,2,0,0,2,6,2,1,0,1,0,0,82,2,7,0
208.195.171.10,740855,2,0,0,2,6,2,1,0,1,0,0,82,3,8,0
208.195.171.10,740855,2,0,0,2,6,2,1,0,1,0,0,82,4,9,0
208.207.182.111,676183,2,1,0,1,1,2,1,1,1,0,0,306,1,10,0
208.207.182.111,676183,2,1,0,1,1,2,1,1,1,0,0,306,2,10,0
208.207.182.111,676183,2,1,0,1,1,2,1,1,1,0,0,306,3,10,0
208.207.182.111,676183,2,1,0,1,1,2,1,1,1,0,0,306,4,10,0
208.195.162.46,414875,2,0,0,2,15,2,1,0,0,0,1,94,1,8,1
208.195.162.46,414875,2,0,0,2,15,2,1,0,0,0,1,94,2,8,2
208.195.162.46,414875,2,0,0,2,15,2,1,0,0,0,1,94,3,7,2
208.195.162.46,414875,2,0,0,2,15,2,1,0,0,0,1,94,4,7,2
208.194.218.208,430002,2,0,2,2,46,2,1,0,0,0,0,236,1,7,0
208.194.218.208,430002,2,0,2,2,46,2,1,0,0,0,0,236,2,7,0
208.194.218.208,430002,2,0,2,2,46,2,1,0,0,0,0,236,3,7,0
208.194.218.208,430002,2,0,2,2,46,2,1,0,0,0,0,236,4,6,0
128.254.165.118,796161,2,1,0,0,43,2,1,1,0,0,1,78,1,5,1
128.254.165.118,796161,2,1,0,0,43,2,1,1,0,0,1,78,2,4,1
128.254.165.118,796161,2,1,0,0,43,2,1,1,0,0,1,78,3,5,1
128.254.165.118,796161,2,1,0,0,43,2,1,1,0,0,1,78,4,4,1
208.195.160.255,135204,2,0,0,2,6,2,1,0,1,1,0,411,1,8,0
208.195.160.255,135204,2,0,0,2,6,2,1,0,1,1,0,411,2,8,0
208.195.160.255,135204,2,0,0,2,6,2,1,0,1,1,0,411,3,7,0
208.195.160.255,135204,2,0,0,2,6,2,1,0,1,1,0,411,4,9,0
128.254.167.142,982389,2,1,0,1,43,2,1,1,1,1,0,66,1,4,0
128.254.167.142,982389,2,1,0,1,43,2,1,1,1,1,0,66,2,2,0
128.254.167.142,982389,2,1,0,1,43,2,1,1,1,1,0,66,3,5,0
128.254.167.142,982389,2,1,0,1,43,2,1,1,1,1,0,66,4,6,0
208.195.174.205,123065,2,0,0,2,6,2,1,0,1,0,1,393,1,7,2
208.195.174.205,123065,2,0,0,2,6,2,1,0,1,0,1,393,2,8,2
208.195.174.205,123065,2,0,0,2,6,2,1,0,1,0,1,393,3,7,1
208.195.174.205,123065,2,0,0,2,6,2,1,0,1,0,1,393,4,9,2
208.195.172.2,829774,2,1,0,2,4,2,1,0,0,1,0,185,1,9,0
208.195.172.2,829774,2,1,0,2,4,2,1,0,0,1,0,185,2,6,0
208.195.172.2,829774,2,1,0,2,4,2,1,0,0,1,0,185,3,9,0
208.195.172.2,829774,2,1,0,2,4,2,1,0,0,1,0,185,4,10,0
136.175.103.11,848624,2,1,0,0,1,2,1,1,0,1,1,83,1,1,1
136.175.103.11,848624,2,1,0,0,1,2,1,1,0,1,1,83,2,2,2
136.175.103.11,848624,2,1,0,0,1,2,1,1,0,1,1,83,3,2,2
136.175.103.11,848624,2,1,0,0,1,2,1,1,0,1,1,83,4,3,2
208.195.175.55,491385,2,1,0,2,15,2,1,1,0,1,1,63,1,3,2
208.195.175.55,491385,2,1,0,2,15,2,1,1,0,1,1,63,2,3,2
208.195.175.55,491385,2,1,0,2,15,2,1,1,0,1,1,63,3,5,2
208.195.175.55,491385,2,1,0,2,15,2,1,1,0,1,1,63,4,5,2
192.126.254.195,815453,1,1,2,3,46,2,1,1,0,1,1,171,1,1,2
192.126.254.195,815453,1,1,2,3,46,2,1,1,0,1,1,171,2,1,2
192.126.254.195,815453,1,1,2,3,46,2,1,1,0,1,1,171,3,1,2
192.126.254.195,815453,1,1,2,3,46,2,1,1,0,1,1,171,4,1,2
