StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q2,Q27,Q28,Q3,Q4,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q7,Q8,Q9,Q10,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q25_0_GROUP,Q25_1_GROUP,Q25_0_1_RANK,Q25_0_3_RANK,Q25_0_12_RANK,Q25_0_16_RANK,Q25_1_1_RANK,Q25_1_3_RANK,Q25_1_12_RANK,Q25_1_16_RANK,Q30_First Click,Q30_Last Click,Q30_Page Submit,Q30_Click Count,Q29_0_GROUP,Q29_1_GROUP,Q29_2_GROUP,Q29_0_1_RANK,Q29_0_2_RANK,Q29_0_3_RANK,Q29_0_4_RANK,Q29_0_5_RANK,Q29_0_6_RANK,Q29_1_1_RANK,Q29_1_2_RANK,Q29_1_3_RANK,Q29_1_4_RANK,Q29_1_5_RANK,Q29_1_6_RANK,Q29_2_1_RANK,Q29_2_2_RANK,Q29_2_3_RANK,Q29_2_4_RANK,Q29_2_5_RANK,Q29_2_6_RANK,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q74_1,Q74_2,Q74_3,Q74_4,Q75_1,Q75_2,Q75_3,Q75_4,Q76_1,Q76_2,Q76_3,Q76_4,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Small_1,Small_2,Small_3,Small_4,Medium_1,Medium_2,Medium_3,Medium_4,Large_1,Large_2,Large_3,Large_4,Q26,Random ID,Message_Received,Shelter_Information,Shelter_Type_1,Shelter_Type_2,Shelter_Type_3,Shelter_Type_4
11/22/22 11:51,11/22/22 11:53,IP Address,128.254.166.221,100,117,TRUE,11/22/22 11:53,R_3hsRuEoHgnlrLGX,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,10.981,20.151,22.272,6,25-34 years old,Female,Married,"Less than $25,000",Indiana,2.077,6.236,11.631,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,44.581,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,3.42,14.189,15.779,8,,,,,8,7,7,6,,,,,372713,372713,No,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:51,11/22/22 11:53,IP Address,208.200.4.200,100,124,TRUE,11/22/22 11:53,R_oY2ngXPi0zyGtYl,,,,,45.5496,-122.5044,anonymous,EN,1,,0,0,,4.873,32.687,32.929,12,45-54 years old,Female,Married,"$25,000-$49,999",New York,5.02,18.347,19.831,8,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.306,13.717,15.101,28,,,,,3,5,7,5,,,,,,,,,,,,,,,,,,,,,673920,673920,Yes,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:51,11/22/22 11:53,IP Address,208.195.169.11,100,131,TRUE,11/22/22 11:53,R_2CwbHXik9imLQPx,,,,,38.7913,-77.2806,anonymous,EN,1,,0,30,,1.802,10.237,11.275,6,25-34 years old,Male,Married,"$50,000-$74,999",Indiana,1.041,5.033,8.392,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.778,0,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,576094,576094,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:50,11/22/22 11:53,IP Address,160.202.94.192,100,170,TRUE,11/22/22 11:53,R_ellgDQinDCf4W5j,,,,,33.4475,-112.0866,anonymous,EN,1,,0,25,,2.703,46.901,49.986,6,25-34 years old,Female,Married,"$75,000-$99,999",Florida,0,0,20.025,0,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,19.96,19.96,63.843,1,"French BullDog,Beagle","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",1,,,,2,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,3.819,7.093,15.114,3,8,9,8,9,,,,,,,,,358793,358793,No,Yes,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:47,11/22/22 11:53,IP Address,128.254.166.136,100,386,TRUE,11/22/22 11:53,R_3NNS3fueR3jSwpk,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,5.301,24.417,26.371,6,45-54 years old,Female,Married,"$75,000-$99,999",Indiana,2.926,45.291,47.135,8,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.206,67.513,71.475,15,,,,,7,6,10 (high),10 (high),,,,,316680,316680,Yes,Yes,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:48,11/22/22 11:53,IP Address,45.196.150.54,100,307,TRUE,11/22/22 11:53,R_3G1CQZQX2cZBw2w,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,25,,7.853,71.55,73.156,7,25-34 years old,Female,Married,"$50,000-$74,999",Tennessee,19.763,24.47,25.834,4,Yes,Dogs,I will shop for a dog,Large (Greater than 60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.602,21.803,22.74,11,,,,,,,,,10 (high),3,8,3,925392,925392,Yes,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:51,11/22/22 11:53,IP Address,209.166.197.121,100,104,TRUE,11/22/22 11:53,R_2bUCtWgRI3GnCIc,,,,,41.7467,-87.7207,anonymous,EN,0.899999976,,0,0,,5.966,21.683,25.293,6,18-24 years old,Male,Married,"$75,000-$99,999",New York,3.781,10.68,11.189,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431,3.247,14.105,3,,,,,5,8,8,7,,,,,547721,547721,Yes,Yes,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:51,11/22/22 11:53,IP Address,149.46.192.211,100,130,TRUE,11/22/22 11:53,R_3Hwfjtummcg2MRW,,,,,40.5237,-74.4151,anonymous,EN,1,,0,25,,3.262,24.931,26.03,10,35-44 years old,Female,Married,"$75,000-$99,999",Florida,1.606,7.307,8.563,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,39.433,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,1.005,12.178,13.583,8,,,,,3,4,5,5,,,,,,,,,,,,,,,,,,,,,583670,583670,No,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:50,11/22/22 11:53,IP Address,202.182.70.49,100,187,TRUE,11/22/22 11:53,R_22Q7UfqxdtCsbOq,,,,,40.7123,-74.0068,anonymous,EN,1,,0,25,,7.748,19.622,23.315,6,25-34 years old,Female,Married,"$75,000-$99,999",Maryland,3.384,15.296,17.052,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,67.557,67.557,105.621,1,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,2.947,14.658,15.411,8,,,,,7,4,10 (high),6,,,,,,,,,,,,,,,,,,,,,364814,364814,No,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:47,11/22/22 11:53,IP Address,155.193.156.181,100,362,TRUE,11/22/22 11:53,R_2Poh6h9Phv5U3Sn,,,,,39.7932,-86.2132,anonymous,EN,0.899999976,,0,30,,9.05,267.493,268.889,7,65+ years old,Male,Married,"$100,000-$149,000",Alabama,1.079,5.59,24.055,6,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,36.622,0,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",1,,,,2,,,1,,2,,,,,2,,,1,2.879,13.647,15.322,8,,,,,7,8,8,8,,,,,,,,,,,,,,,,,,,,,AUBKB2XCGMMGQ,890985,No,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:51,11/22/22 11:54,IP Address,128.254.167.221,100,132,TRUE,11/22/22 11:54,R_3lzZTEc6gOUgIj0,,,,,40.0242,-79.8846,anonymous,EN,0.800000012,,0,55,,3.123,14.894,15.557,6,25-34 years old,Male,Married,"$50,000-$74,999",Indiana,1.973,8.796,10.563,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2.284,15.443,25.071,8,,,,,8,8,7,8,,,,,,,,,,,,,,,,,,,,,999593,999593,Yes,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:50,11/22/22 11:54,IP Address,128.254.166.122,100,227,TRUE,11/22/22 11:54,R_1mdPhcwrCzZeuAA,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,2.406,13.112,14.166,7,25-34 years old,Male,Married,"$50,000-$74,999",Alaska,129.084,137.603,139.22,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.009,10.971,13.648,8,,,,,5,4,6,6,,,,,959912,959912,Yes,Yes,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:46,11/22/22 11:54,IP Address,202.182.69.63,100,427,TRUE,11/22/22 11:54,R_umm5e1umefEuzQJ,,,,,40.7123,-74.0068,anonymous,EN,1,,0,25,,4.36,22.003,25.387,6,55-64 years old,Male,Married,"$75,000-$99,999",Georgia,2.163,14.504,17.267,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,6.501,218.171,273.375,49,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",1,,,,2,,,1,,2,,,,,1,,,2,5.665,30.079,32.174,8,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,985493,985493,No,No,No-Kill Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:50,11/22/22 11:54,IP Address,208.221.33.193,100,235,TRUE,11/22/22 11:54,R_1KrpfmGo9f2fE9b,,,,,39.3641,-77.4622,anonymous,EN,1,,0,0,,5.285,20.661,24.413,6,35-44 years old,Male,Married,"$25,000-$49,999",Texas,1.978,10.727,18.794,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,33.415,0,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",1,,,,2,,,1,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,5.277,15.761,17.716,8,,,,,5,8,5,7,,,,,,870509,No,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:52,11/22/22 11:54,IP Address,63.160.189.90,100,80,TRUE,11/22/22 11:54,R_3iImDAALKnqoSRi,,,,,34.0014,-84.0144,anonymous,EN,0.899999976,,0,55,,2.767,10.053,10.027,6,25-34 years old,Male,Single,"$75,000-$99,999",Virginia,1.147,5.084,8.333,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,13.417,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,0,0,11.343,0,,,,,9,7,5,6,,,,,709119,709119,No,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:53,11/22/22 11:54,IP Address,208.195.164.55,100,68,TRUE,11/22/22 11:54,R_2bOaUxdCZChNGAp,,,,,38.7913,-77.2806,anonymous,EN,1,,0,30,,1.505,11.479,12.578,6,25-34 years old,Female,Married,"$50,000-$74,999",Indiana,1.231,7.413,8.101,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.317,6.075,11.355,6,,,,,7,9,8,8,,,,,,,,,,,,,,,,,,,,,237797,237797,Yes,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:53,11/22/22 11:54,IP Address,128.254.164.140,100,88,TRUE,11/22/22 11:54,R_4GTeUIm8ggiatpL,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,0,0,19.76,0,35-44 years old,Male,Married,"$25,000-$49,999",Indiana,0,0,13.665,0,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,29.166,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,0,0,15.432,0,,,,,4,2,3,3,,,,,,,,,,,,,,,,,,,,,967851,967851,No,No,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:51,11/22/22 11:54,IP Address,208.195.172.159,100,175,TRUE,11/22/22 11:54,R_2sU1DTGfrBZtuWe,,,,,38.7913,-77.2806,anonymous,EN,0.800000012,,0,30,,4.909,12.756,13.881,7,25-34 years old,Female,Married,"$50,000-$74,999",Indiana,1.021,4.229,8.167,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,14.462,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",2,,,,1,,,2,,1,,,,,1,,,2,,,,,,,,,,,,,,,,,1.969,11.768,12.047,9,,,,,5,6,8,7,,,,,119896,119896,No,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:53,11/22/22 11:54,IP Address,208.195.172.219,100,89,TRUE,11/22/22 11:54,R_3DoKKIBTWrlTVjH,,,,,38.7913,-77.2806,anonymous,EN,1,,0,30,,17.844,29.655,30.413,8,25-34 years old,Female,Married,"$50,000-$74,999",Connecticut,1.32,8.261,9.335,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011,4.127,12.089,3,,,,,8,6,9,9,,,,,628313,628313,Yes,Yes,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:52,11/22/22 11:54,IP Address,154.37.78.35,100,156,TRUE,11/22/22 11:54,R_3qqSSoRhQORjoUh,,,,,42.3562,-71.0631,anonymous,EN,0.699999988,,0,25,,4.839,16.725,17.897,6,25-34 years old,Female,Married,"$50,000-$74,999",Louisiana,2.496,12.211,13.322,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,7.517,11.557,72.544,2,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,6.422,23.309,24.226,9,,,,,6,4,5,6,,,,,350823,350823,No,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:48,11/22/22 11:54,IP Address,202.182.69.132,100,382,TRUE,11/22/22 11:54,R_2UYozBjYK4R8XIs,,,,,40.7123,-74.0068,anonymous,EN,1,,0,75,,4.438,19.529,20.941,6,25-34 years old,Male,Single,"$50,000-$74,999",Michigan,2.288,14.056,15.588,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3.321,13.397,14.869,9,,,,,9,8,7,9,,,,,,,,,,,,,,,,,,,,,,179984,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:36,11/22/22 11:39,IP Address,63.160.189.1,100,151,TRUE,11/22/22 11:39,R_3EciXTBKyRGtX0i,,,,,34.0014,-84.0144,anonymous,EN,0.899999976,TRUE,100,55,11/22/22 18:34,2.038,11.129,11.927,6,25-34 years old,Male,Single,"$50,000-$74,999",Virginia,15.289,20.474,62.572,4,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,36.139,36.139,39.015,1,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,8.728,9.701,13.341,2,5,5,5,5,,,,,,,,,102165,102165,No,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:53,11/22/22 11:54,IP Address,128.254.166.191,100,89,TRUE,11/22/22 11:54,R_1qevsDpMMuGpPcc,,,,,40.0242,-79.8846,anonymous,EN,0.699999988,,0,55,,23.241,32.635,33.512,6,25-34 years old,Male,Married,"$50,000-$74,999",Indiana,1.557,5.251,8.701,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,23.179,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,1.918,12.644,13.333,8,,,,,7,8,8,8,,,,,,,,,,,,,,,,,,,,,980131,980131,No,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:48,11/22/22 11:54,IP Address,63.75.249.5,100,382,TRUE,11/22/22 11:54,R_25AwSbkWP3JvVEl,,,,,36.115,-115.2165,anonymous,EN,1,,0,0,,286.419,301.709,302.524,7,45-54 years old,Female,Married,"$25,000-$49,999",Ohio,1.432,6.105,8.372,4,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,43.439,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,0.025,8.841,11.264,7,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,360410,360410,No,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:53,11/22/22 11:55,IP Address,208.207.178.101,100,122,TRUE,11/22/22 11:55,R_2OGD25ApJ188pWl,,,,,40.7123,-73.7985,anonymous,EN,1,,0,75,,5.86,44.495,46.296,7,55-64 years old,Male,Married,"$25,000-$49,999",Maine,2.379,9.326,10.591,6,Yes,Dogs,I will shop for a dog,Large (Greater than 60 lbs.),,,,,,,,,,,,,,,27.04,27.04,27.39,1,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,3.16,21.699,22.066,15,,,,,,,,,5,6,5,9,746477,746477,No,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:54,11/22/22 11:55,IP Address,128.254.164.33,100,67,TRUE,11/22/22 11:55,R_2cBkiHhTdOJgCQ2,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,10.195,11.222,11.715,2,25-34 years old,Male,Married,"Less than $25,000",Texas,0,0,9.432,0,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.487,0,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,993451,993451,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:53,11/22/22 11:55,IP Address,128.254.166.194,100,111,TRUE,11/22/22 11:55,R_AB9Ghi5IzH5UW2J,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,2.742,16.454,23.852,7,25-34 years old,,Married,"$25,000-$49,999",Alaska,1.732,7.059,9.295,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969,28.402,29.409,9,,,,,2,5,5,4,,,,,,748490,Yes,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/19/22 15:47,11/19/22 15:47,IP Address,96.87.59.157,100,43,TRUE,11/19/22 15:47,R_beLbP9PQwusnhwR,,,,,39.7593,-104.9651,anonymous,EN,1,TRUE,100,0,11/19/22 16:12,0.785,4.205,7.728,5,18-24 years old,Transgender,Other,"$75,000-$99,999",Arizona,1.49,3.823,7.799,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1.041,8.343,11.53,5,,,,,4,4,3,3,,,,,,,,,,,,,,,,,,,,,TEST,341324,Yes,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:52,11/22/22 11:55,IP Address,208.195.167.148,100,177,TRUE,11/22/22 11:55,R_1MSxpLiuxATMWPN,,,,,38.7913,-77.2806,anonymous,EN,1,,0,30,,28.792,53.538,55.208,11,25-34 years old,Female,Married,"$50,000-$74,999",Indiana,1.49,5.846,8.354,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.616,2.784,12.703,2,,,,,7,8,8,6,,,,,356746,356746,Yes,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:53,11/22/22 11:55,IP Address,128.254.165.72,100,120,TRUE,11/22/22 11:55,R_1hGwoWKGYu9FeUl,,,,,40.0242,-79.8846,anonymous,EN,0.800000012,,0,55,,3.43,3.43,37.199,1,18-24 years old,Male,Married,"Less than $25,000",Indiana,0,0,9.201,0,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,44.52,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,0,0,14.215,0,,,,,4,4,3,3,,,,,584400,584400,No,Yes,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:54,11/22/22 11:55,IP Address,136.175.103.96,100,76,TRUE,11/22/22 11:55,R_po57hnPJZAtTrQB,,,,,37.751,-97.822,anonymous,EN,1,,0,105,,0,0,11.817,0,25-34 years old,Male,Married,"Less than $25,000",Texas,0,0,9.336,0,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,25.941,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,0,0,12.533,0,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,911539,911539,No,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:53,11/22/22 11:55,IP Address,59.152.105.237,100,147,TRUE,11/22/22 11:55,R_6Ka2LnoxSYqVGuZ,,,,,23.8672,90.3927,anonymous,EN,1,,0,0,,1.544,9.146,10.465,6,25-34 years old,Male,Married,"$50,000-$74,999",Texas,1.485,10.813,12.197,6,Yes,Cats,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,66.544,0,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",1,,,,2,,,1,,2,,,,,2,,,1,0.323,8.237,11.457,8,6,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,184250,184250,No,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:54,11/22/22 11:55,IP Address,208.221.43.49,100,106,TRUE,11/22/22 11:55,R_8fgU0QtpbpHYWjf,,,,,40.7463,-74.1553,anonymous,EN,0.899999976,,0,0,,0.851,17.064,18.74,6,18-24 years old,Male,Single,"Less than $25,000",Alaska,3.239,8.068,10.925,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.811,13.935,15.234,8,,,,,10 (high),10 (high),10 (high),10 (high),,,,,GOOD,701859,Yes,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
